steps	episodes	elapsed	mean	median	stdev	max	min	low_con_average_q1	low_con_average_q2	low_con_average_q_func1_loss	low_con_average_q_func2_loss	low_con_average_policy_loss	low_con_q1_recent_variance	low_con_q2_recent_variance	low_con_policy_gradients_variance	low_con_policy_gradients_mean	low_con_policy_n_updates	low_con_q_func_n_updates	low_con_policy_update_kldivergence	low_con_policy_update_one_step_kldivergence	high_con_average_q1	high_con_average_q2	high_con_average_q_func1_loss	high_con_average_q_func2_loss	high_con_average_policy_loss	high_con_q1_recent_variance	high_con_q2_recent_variance	high_con_policy_gradients_variance	high_con_policy_gradients_mean	high_con_policy_n_updates	high_con_q_func_n_updates	high_con_policy_update_kldivergence	high_con_temperature_mean	high_con_entropy_mean	low_con_temperature_mean	low_con_entropy_mean	final_x	final_y	final_z	prev_subgoal_x	prev_subgoal_y	prev_subgoal_z	cur_subgoal_x	cur_subgoal_y	cur_subgoal_z	state_reached_diff	state_reached_direction_diff	subgoals_mag_diff	subgoals_direction_diff
9450808	11789	379813.0676841736	-120.74328337721374	-159.37250818035386	113.72818653691537	-0.06373780823354204	-239.05667796588193	-549.00885	-548.7774	9.184849236011505	8.915582716464996	546.3308047485351	19445.482	19300.756	0.0	0.0	4724154	9448309	5.741207599639893	0.0027890801429748535	275.848	275.9348	4.226823253631592	3.984686851501465	-281.1924133300781	4755.256	4733.153	0.0	0.0	472416	944833	753.1689453125	0.024968506317585706	-0.4432814784348011	nan	nan	-0.8492112533687379	0.9813527846373538	0.9997794142624394	-0.08096654251516533	0.11401957028925658	0.9916768347162539	0.13614783234517458	-0.12440159497887493	-0.9547543839798333	0.972403168862735	0.6899045180862358	1.9729616805537669	-0.9981156867754892
9455813	11794	380000.4316651821	-173.59490607302035	-164.99017214371307	51.40192231145428	-117.56759833431835	-246.1045419561232	-550.4209	-550.6231	8.696533403396607	8.44863131761551	545.9044921875	21208.643	21406.967	0.0	0.0	4726657	9453314	10.092947959899902	0.005382835865020752	284.6739	284.6196	4.245391461849213	4.054739990234375	-282.25656829833986	4474.776	4502.769	0.0	0.0	472667	945334	370.1177978515625	0.025161095747724176	-0.4528967283964157	nan	nan	-0.9949448379156974	0.8319763539142031	0.9962491010490515	-1.0058714171470469	0.9607102870745496	0.9924407850207455	-1.0084903441274948	0.9592776287858245	0.9915429157865203	1.7089247195630888	-0.06887270551718871	0.0031172836673840597	0.9999983441835494
9460819	11800	380179.16874313354	-185.69922884923554	-190.27657058599937	116.04836166202338	-0.04043119196376612	-305.23727694237516	-558.41425	-558.6512	9.454030119180679	9.25072844862938	549.7271325683594	24818.576	25059.8	0.0	0.0	4729160	9458320	6.009761810302734	0.009574592113494873	278.24896	277.7703	4.258007502555847	4.122314183712006	-284.61648712158205	4130.574	4130.861	0.0	0.0	472917	945834	554.262451171875	0.02536697719618678	-0.45898179668188094	nan	nan	-0.9874790570407138	0.980101520724352	1.0019905645317877	0.9115883193727274	-0.7223852148344414	0.38003972461553603	-0.39301968565103174	-0.12015555218754481	-0.9430734829929558	1.0287319497105136	0.2733836647906533	1.9532821540913898	-0.5003866270047378
9465825	11806	380366.1772978306	-222.49387917137258	-208.53316000425454	58.50322320682345	-148.1707404564296	-302.94649232821456	-550.89636	-550.8676	8.92973853111267	8.610046517848968	545.8687762451171	20980.47	21118.207	0.0	0.0	4731663	9463326	9.450310707092285	0.08781403303146362	281.49188	281.34933	4.202863054275513	4.067391963005066	-283.2557125854492	3877.5151	3919.787	0.0	0.0	473167	946335	572.1331176757812	0.02555773141980171	-0.4588463406860828	nan	nan	-1.0862266625322397	-0.02502498808930509	-0.17249937191269227	-0.9990174803319647	0.9576865720385339	0.9510542332815313	-0.9998143786817504	0.957403361611443	0.9508270327176784	1.6793814441008843	-0.2100028361643858	0.0008757141212286187	0.999999870040522
9470831	11812	380544.1031768322	-211.15984504858173	-285.0690615943305	135.26252368158785	-0.08777832536019656	-319.0033139275235	-549.11365	-549.28564	8.545631110668182	8.33172625541687	542.4310198974609	21070.418	21381.11	0.0	0.0	4734166	9468332	6.80687952041626	0.01147371530532837	278.41534	278.3411	4.201019489765168	4.014998328685761	-284.45006378173827	4282.4663	4230.796	0.0	0.0	473418	946836	413.9577331542969	0.025734685979783536	-0.46761688628792764	nan	nan	-0.6349734033947969	0.8985444088549843	0.9973891701074893	-1.0089386980984931	0.14661279081438638	0.6381026433856138	-1.0133097967293851	0.14664244661207282	0.6381518902145187	1.2064570387214315	-0.8455851715999437	0.00437147663352782	0.9999981292054091
9475837	11818	380727.79251265526	-249.98696083522117	-232.68108938792852	54.82864551347768	-193.4922745757212	-310.7497653135121	-553.3667	-553.61523	8.76380952358246	8.604599108695984	542.144677734375	23510.893	23505.023	0.0	0.0	4736669	9473338	16.74557113647461	0.015114009380340576	282.10782	281.93298	4.4768083071708675	4.276905291080475	-285.56725006103517	3923.4226	3945.7922	0.0	0.0	473668	947336	447.5331726074219	0.025942121816799044	-0.48528945952653885	nan	nan	-0.6974301727107737	0.8738699329749497	1.0008466179390765	-0.9212774569596291	0.212286315598485	0.9375347797493767	-0.9225212370131337	0.2127736637650971	0.937241516391248	1.332193576316757	-0.5350823089543608	0.001367662405060891	0.9999996239020443
9480842	11823	380902.1485519409	-148.84545523649408	-118.74549643658247	157.30040283206887	-0.07906256082709309	-320.8855609488543	-542.4431	-542.4183	9.006441280841827	8.658808016777039	540.9539785766601	18753.125	18647.973	0.0	0.0	4739171	9478343	2.066661834716797	0.011307597160339355	281.8807	282.0126	4.222236087322235	4.175252568721771	-286.7312606811523	4390.285	4293.311	0.0	0.0	473918	947837	401.26617431640625	0.02615622798912227	-0.48929297137260436	nan	nan	-0.13127084104384357	0.8126445671666709	0.9982288047478498	-0.988412138303685	-0.24504144137337858	1.0078003707521952	-1.0142367618824473	0.016556537817260852	-0.14406278298266983	1.0245508350194237	-0.6351701079350913	1.1814775236252444	0.5812711839732223
9485848	11829	381088.35633707047	-184.32997097684037	-175.46548506311117	44.067602197063565	-138.2783844193301	-234.86731871254742	-541.57227	-541.5896	8.764131186008454	8.620081288814545	541.7702136230469	18629.672	18772.875	0.0	0.0	4741674	9483349	13.56611442565918	0.005072236061096191	280.65594	280.7917	4.329232504367829	4.129019038677216	-287.1410400390625	4212.2354	4233.298	0.0	0.0	474168	948337	362.1518859863281	0.026353699868544935	-0.483166455835104	nan	nan	-1.0855690663062951	-0.0203915197024348	-0.1729519297040195	-0.9828286404028463	0.9811078482216313	0.9709653644888621	-0.9824900181750267	0.9812416766985599	0.9711071230208372	1.694452982022686	0.0964594867525033	0.00039073079709478465	0.999999973660564
9490853	11834	381273.6945095062	-228.68092129695614	-216.68266060634676	54.094827163904135	-166.0450200696541	-300.6784674057236	-544.209	-544.1048	8.967245192527772	8.704387295246125	538.7748315429687	20716.855	20641.059	0.0	0.0	4744177	9488354	7.194367408752441	0.01277238130569458	285.24564	285.33276	4.456603980064392	4.372009828090667	-288.03328674316407	4314.7456	4379.5635	0.0	0.0	474419	948838	454.6502685546875	0.026539694396778942	-0.48063275921344756	nan	nan	-0.9000597243934402	0.9976689646508015	1.000532662236167	-0.36737855951362164	0.9573908208824995	0.9854180700529276	-0.3684748066583211	0.9580477089752046	0.9852153228135303	1.4227713548286998	-0.4520235589986068	0.0012939730335995256	0.9999996709318484
9495863	11844	381446.4093153477	-127.29683712103072	-155.87451122582104	124.95807592472102	-0.07090794248546452	-283.61386628942597	-536.108	-536.0642	8.859020802974701	8.62080652832985	537.9865206909179	17703.893	17956.525	0.0	0.0	4746682	9493364	7.931845188140869	0.022831737995147705	285.12485	285.15912	4.444274027347564	4.291780502796173	-288.4146969604492	3797.2664	3842.4492	0.0	0.0	474669	949339	582.955322265625	0.02669968793913722	-0.46915331050753595	nan	nan	-0.8904469551273262	0.9954023568539812	0.6049391715141965	-0.987630480281773	0.9892392711423208	0.9429336089860332	-0.9874491524670752	0.9892811222255651	0.9430640599123072	1.6861502864804496	0.03830240697653526	0.0002272635776308354	0.9999999909301623
9500868	11849	381631.993953228	-190.40701128852496	-175.97724677295508	59.82953623123461	-148.86552718972365	-294.0943570350917	-537.9529	-537.9015	8.572113721370696	8.327026989459991	536.6049169921876	19496.848	19622.316	0.0	0.0	4749184	9498369	8.268902778625488	0.0021615028381347656	280.4799	280.62625	4.478510887622833	4.363203287124634	-288.8165170288086	3827.6824	3909.989	0.0	0.0	474919	949839	623.8065795898438	0.02684433731995523	-0.46581340354681017	nan	nan	-0.9776841545766559	0.9700144230089063	0.8876696887718007	0.2324770338427813	-0.9610296470031645	0.8676541998687086	0.23404752223706637	-0.961028700083945	0.8676586300561782	1.3157453793805667	-0.17814554428309173	0.0015704949282952716	0.9999993102473422
9505873	11854	381797.4495921135	-148.00768048733894	-130.18791055978514	152.80442558153672	-0.07146139361177546	-312.4468410631438	-540.4523	-540.01587	8.858477046489716	8.704044897556305	533.8788336181641	21265.598	20864.553	0.0	0.0	4751687	9503374	3.9751338958740234	0.0061234235763549805	284.60263	284.91025	4.673374321460724	4.398677458763123	-288.9934442138672	3736.3938	3752.9302	0.0	0.0	475170	950340	722.3665161132812	0.026997663997113706	-0.476147092372179	nan	nan	-0.9680851564402915	0.9964864784279557	0.9999411602209254	-0.45138849203659515	-0.16524675775198516	0.9771501993545175	-0.9796000826342659	-0.4089392829183459	0.9724916508935374	1.4396484536401482	-0.9939533193159932	0.5817346760658522	0.9312875723467117
9510880	11861	381963.4356164932	-113.0336135174645	-130.2037178010506	115.6460202658362	-0.028249116573288387	-271.5755065509676	-537.6881	-538.748	8.169953026771545	8.27271146774292	534.8681845092774	18517.025	18396.791	0.0	0.0	4754190	9508381	6.5780792236328125	0.003438115119934082	286.40424	286.1838	4.5769866800308225	4.381281447410584	-289.7024798583984	3838.588	3847.0652	0.0	0.0	475420	950840	820.3215942382812	0.027166869912296533	-0.4815632226765156	nan	nan	0.034523086128335434	0.6478429683995814	0.995320766573236	0.8059527239719618	-0.7801029150030456	0.8072824485908718	-0.04669992640991327	-0.32828245638043285	-0.6000538186416984	0.6855762828163955	0.40704645269144085	1.7063861339395865	-0.2807103379627664
9515887	11868	382128.7578408718	-89.66459634916797	-106.89927156136433	86.06379450977208	-0.04081261414452063	-179.61780334249931	-535.80725	-535.8965	8.577176496982574	8.37803918838501	531.2468609619141	19799.05	19804.668	0.0	0.0	4756694	9513388	8.344429969787598	0.03516942262649536	290.99832	290.66986	4.562875549793244	4.446729094982147	-291.3967752075195	3551.4116	3464.1763	0.0	0.0	475670	951341	561.7404174804688	0.027352983320131898	-0.49259592953324316	nan	nan	-1.0852267670587454	-0.020319561060292535	-0.1734535147302656	0.8424111347809323	0.6458056193718085	0.8069484633404134	0.8402275623278265	0.6462373493494245	0.8071012860429474	1.33229784737562	0.4831579764714132	0.002231083640284427	0.9999989251582715
9520894	11875	382295.48054003716	-109.84061132664894	-153.6158632456383	101.82161081171333	-0.031014883102758403	-198.32925368654872	-529.3075	-529.37006	8.3078258228302	8.217565908432007	530.003522644043	16040.193	16105.135	0.0	0.0	4759197	9518395	3.3790431022644043	0.007733643054962158	286.69775	286.47617	4.624162309169769	4.389573125839234	-292.40689056396485	3715.9832	3638.6782	0.0	0.0	475921	951842	564.0616455078125	0.027555155396461486	-0.4950661681294441	nan	nan	-0.6655984749657917	-0.09329499511622363	0.9913582365988891	-0.5980791874811309	0.9301176693652777	0.8029156587135251	0.1035006326053316	-0.0593634067277371	0.8353963973698693	0.8438741231644581	-0.4898740821489611	1.2134010228619412	0.4800844377121917
9525900	11881	382473.5290982723	-199.11597301797366	-163.41705385441037	85.12297998715302	-120.39892216273502	-300.04433248892167	-533.5507	-533.65125	8.42182186126709	8.29285492181778	526.8187313842774	18015.307	17989.863	0.0	0.0	4761700	9523401	2.2301840782165527	0.000742495059967041	287.0408	287.04825	4.613470461368561	4.517944407463074	-293.3764141845703	4717.805	4719.103	0.0	0.0	476171	952342	434.8704833984375	0.02773958841897547	-0.49146142584085467	nan	nan	0.3745690814465572	0.9320623308529952	-0.17916566994031258	-0.7674190794424423	0.9606398205900597	0.7935073769091412	-0.7678883078242971	0.9612782250632945	0.7936439592182212	1.464096654349594	-0.9194526069742275	0.000803984000424098	0.9999999766893594
9530907	11888	382646.372215271	-179.26046652841904	-206.27326379493297	103.42448723671065	-0.0326492384751506	-264.2626541839194	-529.31946	-529.318	7.517440421581268	7.339817403554917	525.2334765625	16174.439	16139.753	0.0	0.0	4764204	9528408	11.936145782470703	0.010338544845581055	288.45807	288.43744	4.621404256820679	4.448357152938843	-293.51567504882814	3880.3315	3883.1711	0.0	0.0	476421	952843	595.989501953125	0.02790436802431941	-0.4802206332087517	nan	nan	-0.7117298359958873	0.832487287367824	0.017929029548962694	0.9752316441457192	-0.9854371145415959	0.7157803820048356	0.974736315098448	-0.9836672212576693	0.7158742938943883	1.5589060557991539	0.7522328246966921	0.0018402968631605187	0.9999996974887465
9535914	11895	382812.4851605892	-138.093301483084	-197.13245937994762	128.37325553525346	-0.08066584652759691	-266.5888135722989	-525.5055	-525.7797	8.68722244977951	8.46467761516571	518.5060144042968	18279.04	18350.676	0.0	0.0	4766707	9533415	5.448383331298828	0.008439838886260986	292.51492	292.88733	4.6798529529571535	4.552333195209503	-293.4947229003906	4368.703	4328.3276	0.0	0.0	476672	953344	370.0414733886719	0.02804813317023218	-0.4800928681194782	nan	nan	-1.0861144858668885	-0.02054721808318627	-0.1723363088297699	-0.30163823727366734	-0.3116436929829669	0.6604606435365024	-0.301661930022619	-0.3108263627375931	0.6604464336416136	0.7898116481209806	0.3976565643324938	0.0008177970392881119	0.9999995487068394
9540919	11900	382977.9702706337	-105.2281344906942	-131.124845028161	102.35938851007504	-0.00929793598098891	-229.85120229362585	-520.9912	-520.8844	7.679096360206604	7.502887263298034	516.421921081543	15630.206	15623.545	0.0	0.0	4769210	9538420	5.7063188552856445	0.007985949516296387	292.13855	291.60355	4.612144117355347	4.395936088562012	-295.82157043457033	4112.0586	4166.816	0.0	0.0	476922	953844	688.3690185546875	0.028194090500473976	-0.48354156252741815	nan	nan	-0.8679778328463854	0.5754944266053061	0.9994457964075638	0.9073659948255421	0.1553418498311545	-0.995931767744084	0.9073080956288133	0.1568444009086003	-0.996133870768473	1.356499478430472	-0.18572491575748454	0.0015171874273742691	0.9999993961008261
